batch,time_point,replicate,DSB,repeat,allele,combo,Counts,Uncuttable_Combo_Counts,Fold_of_Uncuttable,Percent_of_Uncuttable,Inverse_Fold_NO_CUT_over_Counts,Percent_of_Counts_plus_NO_CUT
8,180,1,TRANS,SSA,CHRIV_L15_2,A_to_D,4400,1284,3.426791277258567,342.6791277258567,0.2918181818181818,77.41027445460944
8,180,1,TRANS,SSA,CHRIV_L15_2,C_to_B,14,190,0.07368421052631578,7.368421052631579,13.571428571428571,6.862745098039215
8,180,1,TRANS,SSA,CHRVII_990K,A_to_D,3384,1284,2.635514018691589,263.5514018691589,0.37943262411347517,72.49357326478149
8,180,1,TRANS,SSA,CHRVII_990K,C_to_B,1,190,0.005263157894736842,0.5263157894736842,190,0.5235602094240838
8,180,1,TRANS,SSA,CHRVII_L03,A_to_D,3042,1284,2.369158878504673,236.9158878504673,0.42209072978303747,70.31900138696255
8,180,1,TRANS,SSA,CHRVII_L03,C_to_B,9,190,0.04736842105263158,4.7368421052631575,21.11111111111111,4.522613065326633
8,180,1,TRANS,SSA,CHRVII_L06,A_to_D,11216,1284,8.735202492211839,873.5202492211838,0.1144793152639087,89.728
8,180,1,TRANS,SSA,CHRVII_L06,C_to_B,2,190,0.010526315789473684,1.0526315789473684,95,1.0416666666666667
8,180,1,TRANS,SSA,CHRVII_L09,A_to_D,11176,1284,8.70404984423676,870.4049844236761,0.1148890479599141,89.69502407704655
8,180,1,TRANS,SSA,CHRXII_L01,A_to_D,3554,1284,2.7679127725856696,276.791277258567,0.36128306133933596,73.46010748243076
8,180,1,TRANS,SSA,CHRXII_L05,A_to_D,2934,1284,2.2850467289719627,228.50467289719626,0.4376278118609407,69.55903271692745
8,180,1,TRANS,SSA,CHRXII_L05,C_to_B,4,190,0.021052631578947368,2.1052631578947367,47.5,2.0618556701030926
8,180,1,TRANS,SSA,CHRXII_L07,A_to_D,2263,1284,1.7624610591900312,176.24610591900313,0.5673884224480777,63.80039469974626
8,180,1,TRANS,SSA,CHRXII_L07,C_to_B,2,190,0.010526315789473684,1.0526315789473684,95,1.0416666666666667
8,180,1,TRANS,SSA,CHRXII_L12,A_to_D,19413,1284,15.119158878504672,1511.9158878504672,0.06614124555710091,93.7962023481664
8,180,1,TRANS,SSA,CHRXII_L12,C_to_B,1,190,0.005263157894736842,0.5263157894736842,190,0.5235602094240838
8,180,1,TRANS,SSA,CHRXV_L01,A_to_D,34978,1284,27.241433021806852,2724.143302180685,0.036708788381268224,96.45910319342562
8,180,1,TRANS,SSA,CHRXV_L04,A_to_D,4,1284,0.003115264797507788,0.3115264797507788,321,0.3105590062111801
8,180,1,TRANS,SSA,CHRXV_L04,C_to_B,1,190,0.005263157894736842,0.5263157894736842,190,0.5235602094240838
8,180,1,TRANS,SSA,CHRXV_L15,A_to_D,2408,1284,1.8753894080996885,187.53894080996884,0.5332225913621262,65.22210184182015
8,180,1,TRANS,SSA,CHRXV_L17_2,A_to_D,5158,1284,4.017133956386293,401.71339563862927,0.24893369523070957,80.06830176963676
8,180,1,TRANS,SSA,CHRXV_L17_2,C_to_B,1,190,0.005263157894736842,0.5263157894736842,190,0.5235602094240838
8,180,1,TRANS,SSA,CHRXV_L18_1PERCENT_CONTROL,A_to_D,122,1284,0.09501557632398754,9.501557632398754,10.524590163934427,8.677098150782362
8,180,1,TRANS,SSA,CHRXV_L18_1PERCENT_CONTROL,C_to_B,3,190,0.015789473684210527,1.5789473684210527,63.333333333333336,1.5544041450777202
8,180,1,TRANS,SSA,COMMON,A_to_D,11,1284,0.008566978193146417,0.8566978193146417,116.72727272727273,0.8494208494208494
8,180,1,TRANS,SSA,COMMON,C_to_B,70029,190,368.5736842105263,36857.36842105263,0.002713161690156935,99.72941796379897
8,180,1,TRANS,SSA,NO_CUT,A_to_D,1284,1284,1,100,1,50
8,180,1,TRANS,SSA,NO_CUT,C_to_B,190,190,1,100,1,50
